model,scoring,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,prep_name,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__learning_rate
XGBoost,f1,0.13548707962036133,0.023484357033142535,0.012202262878417969,0.0004751849558352288,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: MinMax,5,500,0.2
XGBoost,f1,0.22198851903279623,0.011346000600865462,0.014482418696085611,0.004587778614983635,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 20, 'classifier__n_estimators': 1000}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: MinMax,20,1000,0.2
XGBoost,f1,0.2159265677134196,0.03257599261940676,0.013833284378051758,0.0006907461768018581,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: MinMax,10,1000,0.2
XGBoost,f1,0.22111709912618002,0.07053128122879977,0.010285695393880209,0.0005816789999296099,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 20, 'classifier__n_estimators': 1500}",0.890625,0.9841269841269841,0.9047619047619048,0.9265046296296297,0.04115187174702896,1,0.84,0.9583333333333334,0.9473684210526315,0.915233918128655,0.05338641620657664,1,0.875,1.0,0.782608695652174,0.8858695652173912,0.08908181777640757,33,0.8571428571428572,0.9787234042553191,0.8571428571428571,0.8976697061803445,0.05731361954906159,33,Outlier-Quantile: 0.01 + Correlation-Threshold: None + Scaling: MinMax,20,1500,0.2
KNN,f1,0.0077105363210042315,0.0005411474445490768,0.01247421900431315,0.0005240048533762373,6,1,distance,"{'classifier__n_neighbors': 6, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.890625,0.9682539682539683,0.9206349206349206,0.9265046296296297,0.03196252274988974,1,1.0,0.9565217391304348,0.875,0.9438405797101449,0.05181286103650396,12,0.7083333333333334,0.9565217391304348,0.9130434782608695,0.8592995169082126,0.10821485181321334,1,0.8292682926829268,0.9565217391304348,0.8936170212765957,0.8931356843633192,0.05195211687769331,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.013091325759887695,0.006569728717523443,0.016510486602783203,0.0038030873941740165,3,2,uniform,"{'classifier__n_neighbors': 3, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.90625,0.9365079365079365,0.9365079365079365,0.9264219576719577,0.014263728059649275,2,1.0,0.9130434782608695,0.9523809523809523,0.9551414768806072,0.035553476528340275,7,0.75,0.9130434782608695,0.8695652173913043,0.8442028985507246,0.06893586083492914,2,0.8571428571428571,0.9130434782608695,0.909090909090909,0.8930924148315452,0.02547133976675308,2,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.01415268580118815,0.004096910635833511,0.015274524688720703,0.006888833784335574,3,2,distance,"{'classifier__n_neighbors': 3, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.90625,0.9365079365079365,0.9365079365079365,0.9264219576719577,0.014263728059649275,2,1.0,0.9130434782608695,0.9523809523809523,0.9551414768806072,0.035553476528340275,7,0.75,0.9130434782608695,0.8695652173913043,0.8442028985507246,0.06893586083492914,2,0.8571428571428571,0.9130434782608695,0.909090909090909,0.8930924148315452,0.02547133976675308,2,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.012932538986206055,0.008011453770998433,0.01727914810180664,0.005922309164065939,6,2,distance,"{'classifier__n_neighbors': 6, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.875,0.9365079365079365,0.9523809523809523,0.9212962962962963,0.03337162913106576,4,0.9444444444444444,0.9523809523809523,0.9545454545454546,0.9504569504569504,0.004342344897851817,9,0.7083333333333334,0.8695652173913043,0.9130434782608695,0.8303140096618358,0.08806078900482944,6,0.8095238095238096,0.909090909090909,0.9333333333333332,0.8839826839826839,0.05357248530448706,4,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.012881278991699219,0.00365150120959524,0.017064332962036133,0.002017285235385237,15,1,uniform,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.875,0.9365079365079365,0.9523809523809523,0.9212962962962963,0.03337162913106576,4,0.9444444444444444,0.9523809523809523,1.0,0.9656084656084656,0.024533382263216164,4,0.7083333333333334,0.8695652173913043,0.8695652173913043,0.8158212560386473,0.07600543904058299,9,0.8095238095238096,0.909090909090909,0.9302325581395349,0.8829490922514177,0.052632033584410126,5,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.01211404800415039,0.0007213291232189575,0.014358758926391602,0.001842933432641989,15,1,distance,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.875,0.9365079365079365,0.9523809523809523,0.9212962962962963,0.03337162913106576,4,0.9444444444444444,0.9523809523809523,1.0,0.9656084656084656,0.024533382263216164,4,0.7083333333333334,0.8695652173913043,0.8695652173913043,0.8158212560386473,0.07600543904058299,9,0.8095238095238096,0.909090909090909,0.9302325581395349,0.8829490922514177,0.052632033584410126,5,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.0071913401285807295,0.00029703844338576957,0.01585110028584798,0.001780989502361858,6,1,uniform,"{'classifier__n_neighbors': 6, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.890625,0.9523809523809523,0.9047619047619048,0.9159226190476191,0.026418056591974142,7,1.0,1.0,0.8695652173913043,0.9565217391304347,0.06148754619013458,6,0.7083333333333334,0.8695652173913043,0.8695652173913043,0.8158212560386473,0.07600543904058299,9,0.8292682926829268,0.9302325581395349,0.8695652173913043,0.8763553560712554,0.04149719036487355,7,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.014675458272298178,0.008174726318720193,0.03103351593017578,0.007314660358997889,2,2,distance,"{'classifier__n_neighbors': 2, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.890625,0.9365079365079365,0.9047619047619048,0.9106316137566138,0.019185951082493654,10,0.9047619047619048,0.9523809523809523,0.8695652173913043,0.9089026915113871,0.03393593058148859,15,0.7916666666666666,0.8695652173913043,0.8695652173913043,0.8435990338164251,0.036721728974663706,4,0.8444444444444444,0.909090909090909,0.8695652173913043,0.8743668569755525,0.026609311087717784,8,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.007123231887817383,0.000648237537006231,0.013068040211995443,0.0004086996259360683,6,2,uniform,"{'classifier__n_neighbors': 6, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.890625,0.9206349206349206,0.9365079365079365,0.915922619047619,0.01902568974369649,8,1.0,1.0,0.9523809523809523,0.9841269841269842,0.022447834323382487,1,0.7083333333333334,0.782608695652174,0.8695652173913043,0.7868357487922705,0.06589047019060064,13,0.8292682926829268,0.878048780487805,0.909090909090909,0.8721359940872135,0.032854561376042646,9,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.008149147033691406,0.001751328790870273,0.018776098887125652,0.0008896905750453816,2,1,distance,"{'classifier__n_neighbors': 2, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.890625,0.9365079365079365,0.8888888888888888,0.9053406084656084,0.02205002302978537,15,0.9047619047619048,0.9523809523809523,0.8333333333333334,0.8968253968253969,0.0489239206584839,16,0.7916666666666666,0.8695652173913043,0.8695652173913043,0.8435990338164251,0.036721728974663706,4,0.8444444444444444,0.909090909090909,0.851063829787234,0.8681997277741957,0.02904043844579849,10,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.006688276926676433,0.0002277640304188119,0.010722080866495768,0.0005219055609679991,15,2,distance,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.875,0.9206349206349206,0.9365079365079365,0.9107142857142856,0.026071962095802936,9,0.9444444444444444,0.95,0.9523809523809523,0.9489417989417989,0.0033253452618985427,10,0.7083333333333334,0.8260869565217391,0.8695652173913043,0.8013285024154589,0.06811101671301216,12,0.8095238095238096,0.8837209302325583,0.909090909090909,0.8674452162824257,0.0422459148122914,11,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.012801090876261393,0.0023867052541462603,0.03850547472635905,0.007768799535867661,2,2,uniform,"{'classifier__n_neighbors': 2, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.890625,0.9206349206349206,0.9206349206349206,0.9106316137566136,0.014146812255881632,11,1.0,0.95,0.95,0.9666666666666667,0.023570226039551608,2,0.7083333333333334,0.8260869565217391,0.8260869565217391,0.7868357487922705,0.05550959031053814,13,0.8292682926829268,0.8837209302325583,0.8837209302325583,0.8655700510493478,0.025669219509891764,12,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.013767321904500326,0.002275483392461482,0.027118523915608723,0.010025857894376008,3,1,uniform,"{'classifier__n_neighbors': 3, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.875,0.9365079365079365,0.9047619047619048,0.9054232804232805,0.025114864478898845,12,0.9444444444444444,0.9130434782608695,0.8695652173913043,0.9090177133655394,0.030701571602153973,13,0.7083333333333334,0.9130434782608695,0.8695652173913043,0.8303140096618358,0.08806078900482944,6,0.8095238095238096,0.9130434782608695,0.8695652173913043,0.8640441683919945,0.04244166145347625,13,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.012568394343058268,0.004283407288033116,0.020547866821289062,0.005613157151571789,3,1,distance,"{'classifier__n_neighbors': 3, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.875,0.9365079365079365,0.9047619047619048,0.9054232804232805,0.025114864478898845,12,0.9444444444444444,0.9130434782608695,0.8695652173913043,0.9090177133655394,0.030701571602153973,13,0.7083333333333334,0.9130434782608695,0.8695652173913043,0.8303140096618358,0.08806078900482944,6,0.8095238095238096,0.9130434782608695,0.8695652173913043,0.8640441683919945,0.04244166145347625,13,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.006481647491455078,0.0002634354480826979,0.01329501469930013,0.0009281804075104566,15,2,uniform,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.875,0.9206349206349206,0.9206349206349206,0.9054232804232804,0.021512507893241502,14,0.9444444444444444,0.95,0.95,0.9481481481481481,0.002618914004394611,11,0.7083333333333334,0.8260869565217391,0.8260869565217391,0.7868357487922705,0.05550959031053814,13,0.8095238095238096,0.8837209302325583,0.8837209302325583,0.8589885566629754,0.03497685813178198,15,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
KNN,f1,0.0071106751759847,0.0008208788341002455,0.029934485753377277,0.011131563908492861,2,1,uniform,"{'classifier__n_neighbors': 2, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.875,0.9206349206349206,0.9047619047619048,0.900132275132275,0.01891580641015222,16,1.0,0.95,0.9473684210526315,0.9657894736842105,0.024214339897968902,3,0.6666666666666666,0.8260869565217391,0.782608695652174,0.7584541062801932,0.06728689988977837,16,0.8,0.8837209302325583,0.8571428571428571,0.8469545957918051,0.034929920715333476,16,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,,
Random Forest,f1,0.4733747641245524,0.027607915457883117,0.037874301274617515,0.0023037827275274045,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 100}",0.921875,0.9523809523809523,0.9523809523809523,0.9422123015873015,0.014380643863416864,1,0.88,0.9545454545454546,0.9545454545454546,0.9296969696969697,0.03514106427714965,1,0.9166666666666666,0.9130434782608695,0.9130434782608695,0.9142512077294686,0.0017079873941704122,1,0.8979591836734694,0.9333333333333332,0.9333333333333332,0.9215419501133786,0.016675534068798355,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,100,
Random Forest,f1,0.4227564334869385,0.02345120901790139,0.057813167572021484,0.005679153438466491,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.921875,0.9523809523809523,0.9523809523809523,0.9422123015873015,0.014380643863416864,1,0.88,0.9545454545454546,0.9545454545454546,0.9296969696969697,0.03514106427714965,1,0.9166666666666666,0.9130434782608695,0.9130434782608695,0.9142512077294686,0.0017079873941704122,1,0.8979591836734694,0.9333333333333332,0.9333333333333332,0.9215419501133786,0.016675534068798355,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,10,100,
Random Forest,f1,0.45476261774698895,0.009485844686439806,0.05258409182230631,0.011039304165275512,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 100}",0.921875,0.9523809523809523,0.9523809523809523,0.9422123015873015,0.014380643863416864,1,0.88,0.9545454545454546,0.9545454545454546,0.9296969696969697,0.03514106427714965,1,0.9166666666666666,0.9130434782608695,0.9130434782608695,0.9142512077294686,0.0017079873941704122,1,0.8979591836734694,0.9333333333333332,0.9333333333333332,0.9215419501133786,0.016675534068798355,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,100,100,
Random Forest,f1,6.33657709757487,0.029604575205766,0.3251393636067708,0.007245731137688534,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 1500}",0.890625,0.9523809523809523,0.9523809523809523,0.9317956349206349,0.029112035138136604,4,0.8695652173913043,0.9545454545454546,0.9545454545454546,0.9262187088274044,0.04006006797236043,4,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9333333333333332,0.9333333333333332,0.9059101654846335,0.03878221589486497,4,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,1500,
Random Forest,f1,6.141237894694011,0.08228906525159996,0.35264841715494794,0.028133932642768138,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 1500}",0.890625,0.9523809523809523,0.9523809523809523,0.9317956349206349,0.029112035138136604,4,0.8695652173913043,0.9545454545454546,0.9545454545454546,0.9262187088274044,0.04006006797236043,4,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9333333333333332,0.9333333333333332,0.9059101654846335,0.03878221589486497,4,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,10,1500,
Random Forest,f1,5.184869130452474,0.019902148295014882,0.2019489606221517,0.03189637253699745,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 1500}",0.890625,0.9523809523809523,0.9523809523809523,0.9317956349206349,0.029112035138136604,4,0.8695652173913043,0.9545454545454546,0.9545454545454546,0.9262187088274044,0.04006006797236043,4,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9333333333333332,0.9333333333333332,0.9059101654846335,0.03878221589486497,4,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,100,1500,
Random Forest,f1,1.9662132263183594,0.005935576227316097,0.20134520530700684,0.015403875038398214,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 500}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9130434782608695,0.9545454545454546,0.9123847167325428,0.034696163589627675,10,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9130434782608695,0.9333333333333332,0.8991468804604789,0.034994326933087995,7,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,500,
Random Forest,f1,2.3297268549601235,0.040770908495860216,0.14182265599568686,0.01437851880019421,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9130434782608695,0.9545454545454546,0.9123847167325428,0.034696163589627675,10,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9130434782608695,0.9333333333333332,0.8991468804604789,0.034994326933087995,7,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,10,500,
Random Forest,f1,2.0552781422932944,0.038360864334702,0.1020960013071696,0.016007336070849924,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 500}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9130434782608695,0.9545454545454546,0.9123847167325428,0.034696163589627675,10,0.8333333333333334,0.9130434782608695,0.9130434782608695,0.8864734299516908,0.03757572267174886,4,0.851063829787234,0.9130434782608695,0.9333333333333332,0.8991468804604789,0.034994326933087995,7,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,100,500,
Random Forest,f1,4.159104426701863,0.06940957176756571,0.19476588567097983,0.002819219241518743,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 1000}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9523809523809523,0.9545454545454546,0.9254972081059037,0.03955976033276374,7,0.8333333333333334,0.8695652173913043,0.9130434782608695,0.8719806763285024,0.03258632261650248,10,0.851063829787234,0.909090909090909,0.9333333333333332,0.8978293574038254,0.03451748072335762,10,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,,1000,
Random Forest,f1,4.105091333389282,0.055844633169760564,0.21711047490437826,0.013904404239010792,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9523809523809523,0.9545454545454546,0.9254972081059037,0.03955976033276374,7,0.8333333333333334,0.8695652173913043,0.9130434782608695,0.8719806763285024,0.03258632261650248,10,0.851063829787234,0.909090909090909,0.9333333333333332,0.8978293574038254,0.03451748072335762,10,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,10,1000,
Random Forest,f1,3.954467296600342,0.10071238911709834,0.23426040013631186,0.018105307424996057,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 1000}",0.890625,0.9365079365079365,0.9523809523809523,0.9265046296296297,0.026185225159693896,7,0.8695652173913043,0.9523809523809523,0.9545454545454546,0.9254972081059037,0.03955976033276374,7,0.8333333333333334,0.8695652173913043,0.9130434782608695,0.8719806763285024,0.03258632261650248,10,0.851063829787234,0.909090909090909,0.9333333333333332,0.8978293574038254,0.03451748072335762,10,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,100,1000,
XGBoost,f1,0.5124210516611735,0.08347788913976321,0.015714089075724285,0.0017441875077339535,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 1500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,10,1500,0.1
XGBoost,f1,0.13369202613830566,0.014379853836532496,0.013975381851196289,0.0012741952718595114,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,10,500,0.1
XGBoost,f1,0.34250879287719727,0.07174942469491274,0.01636536916097005,0.0027765750808124174,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 15, 'classifier__n_estimators': 1000}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,15,1000,0.1
XGBoost,f1,0.3427728017171224,0.007136464325942288,0.014228502909342447,0.0027945760424266304,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 1500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,5,1500,0.1
XGBoost,f1,0.24091164271036783,0.03122903490217897,0.01319575309753418,0.0004741059204906184,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 1000}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,5,1000,0.1
XGBoost,f1,0.16158032417297363,0.04468330281576461,0.0165862242380778,0.005146991470783328,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,5,500,0.1
XGBoost,f1,0.37241895993550617,0.07829989953483324,0.025753895441691082,0.015982957088344366,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 15, 'classifier__n_estimators': 1500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,15,1500,0.1
XGBoost,f1,0.4310721556345622,0.041783155367805545,0.025123039881388348,0.01034263301394166,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 20, 'classifier__n_estimators': 1500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,20,1500,0.05
XGBoost,f1,0.5439796447753906,0.067865470141065,0.019657214482625324,0.007322086058323108,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 20, 'classifier__n_estimators': 1000}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,20,1000,0.05
XGBoost,f1,0.22727791468302408,0.03416387701541101,0.013419787089029947,0.001151046024265824,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 20, 'classifier__n_estimators': 500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,20,500,0.05
XGBoost,f1,0.23749303817749023,0.07664345014591022,0.022858142852783203,0.012110875515802906,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 20, 'classifier__n_estimators': 500}",0.859375,0.9682539682539683,0.9523809523809523,0.9266699735449736,0.04802394025580901,1,0.8571428571428571,0.9565217391304348,0.9545454545454546,0.9227366836062488,0.04638885626076138,5,0.75,0.9565217391304348,0.9130434782608695,0.8731884057971014,0.0888974213506181,1,0.7999999999999999,0.9565217391304348,0.9333333333333332,0.8966183574879226,0.06897224462830821,1,Outlier-Quantile: 0.01 + Correlation-Threshold: 0.9 + Scaling: MinMax,20,500,0.1
